age,sex,race,sibs,paeduc,maeduc,family16,fund16,incom16,relig16,mawrkgrw,othlang,born,parborn,granborn,zodiac,degree
59,0,1,4,12,12,1,1,2,1,1,2,1,0,0,7,0
46,1,3,1,12,12,1,2,3,1,1,2,1,0,0,3,0
51,1,1,3,16,12,1,2,4,1,1,2,1,0,0,3,0
63,1,1,3,12,12,1,3,3,4,2,2,1,0,0,2,1
76,0,1,4,12,12,1,2,2,1,1,2,1,0,0,12,0
56,0,1,3,20,16,1,1,4,1,1,2,1,0,0,7,1
39,1,1,6,12,12,2,1,3,1,1,2,1,0,0,1,0
34,0,1,1,12,12,1,1,3,1,1,2,1,0,0,8,0
36,0,1,1,8,12,1,1,2,1,1,2,1,0,0,4,0
51,0,1,5,12,12,5,2,1,2,1,1,1,8,4,5,0
62,1,1,9,12,16,3,1,3,1,1,1,1,0,0,2,1
75,0,2,8,4,8,1,2,2,1,2,2,1,0,0,5,0
68,1,1,2,11,12,1,1,3,1,1,2,1,0,0,7,0
79,0,1,3,12,12,1,1,3,1,1,2,1,0,0,6,0
66,0,1,4,12,12,3,1,3,1,1,2,1,0,0,10,0
74,0,1,3,6,12,1,1,4,1,1,2,1,0,0,6,0
48,0,2,7,12,11,3,1,4,1,1,2,1,0,0,8,0
52,0,1,3,16,12,1,3,3,1,1,2,1,0,0,11,0
87,1,1,6,12,12,5,3,3,1,1,1,1,0,0,6,0
39,1,1,8,12,12,2,1,3,1,1,2,1,0,0,6,0
35,0,2,12,12,12,3,1,3,1,1,2,1,0,0,11,0
30,0,1,2,12,7,7,1,2,1,1,2,1,0,0,5,0
49,0,1,1,8,12,1,1,3,1,1,2,1,0,0,8,0
36,0,1,2,3,2,1,2,2,2,2,2,2,8,4,5,1
40,1,1,8,12,5,1,1,3,1,1,1,2,8,4,4,0
62,1,1,2,9,10,1,2,3,2,1,2,1,0,2,10,0
22,0,1,1,12,12,5,3,1,4,1,2,1,0,0,7,0
38,0,1,2,12,12,5,1,2,1,1,2,1,0,0,8,1
59,1,1,3,20,18,1,1,3,1,1,1,1,0,0,7,1
25,0,1,0,12,14,5,3,1,1,1,2,1,0,0,4,0
55,0,1,2,16,7,1,3,3,1,2,2,1,0,1,1,0
37,0,1,2,12,12,1,1,2,1,2,2,1,0,2,2,0
72,0,1,0,16,16,1,3,4,1,2,2,1,0,0,12,1
58,0,1,9,7,7,1,1,1,1,1,2,1,0,0,5,0
65,0,1,9,12,10,1,1,3,1,1,2,1,0,0,7,0
46,0,1,7,12,12,1,1,3,1,2,2,1,0,0,5,0
50,0,1,3,12,12,2,2,3,2,1,1,1,0,0,1,0
85,1,1,0,3,7,1,1,3,1,1,2,1,0,0,8,0
73,1,1,2,12,12,1,1,2,1,1,1,1,0,0,12,1
89,1,1,2,8,10,1,1,2,1,2,2,1,0,0,8,0
69,1,1,8,8,12,1,1,1,1,2,2,1,0,0,5,0
71,1,1,1,9,12,1,1,1,1,1,2,1,0,0,7,0
66,0,1,2,6,3,1,1,2,1,2,2,1,0,0,6,0
56,1,1,6,12,12,1,1,3,1,2,2,1,0,0,8,0
46,1,1,4,15,8,3,1,3,1,1,2,1,0,0,4,0
49,0,1,3,10,11,0,1,2,1,1,2,1,0,0,5,0
34,0,1,5,12,16,5,1,2,1,1,2,1,0,0,10,0
31,0,1,3,14,11,1,2,2,2,1,2,1,0,2,11,0
32,0,2,0,12,12,1,2,3,1,1,2,1,0,0,6,0
26,1,1,1,18,20,1,2,3,2,1,1,1,0,0,1,1
53,1,1,1,12,12,1,1,3,1,1,2,1,0,0,12,0
49,1,1,5,12,12,1,1,2,1,1,2,1,0,0,9,0
39,0,1,4,16,18,1,1,4,1,2,2,1,0,2,8,0
38,0,1,4,9,12,0,3,1,4,1,2,1,0,2,11,0
33,1,1,1,12,12,5,2,2,2,1,1,1,0,1,9,1
63,1,1,6,8,8,1,1,2,1,1,2,1,0,0,2,0
82,1,1,4,12,8,1,1,2,1,1,2,1,0,0,6,0
47,0,1,3,8,12,1,1,3,1,1,1,1,2,2,7,0
38,1,1,1,12,12,1,1,2,1,1,2,1,0,1,3,0
25,1,2,7,16,16,3,1,4,1,1,1,1,0,1,9,0
55,0,2,9,12,12,5,2,2,1,2,2,1,0,0,5,0
55,0,3,8,12,12,1,2,3,2,1,1,1,0,0,5,0
74,0,1,4,8,16,1,1,3,1,1,2,1,0,1,7,1
77,1,1,10,8,8,1,3,2,4,2,2,1,0,0,11,0
61,0,1,3,12,12,1,2,3,2,1,2,1,0,0,11,0
29,1,1,3,12,13,1,2,2,1,1,2,1,0,0,6,0
29,0,1,5,12,12,1,3,2,4,1,2,1,0,0,7,0
31,0,3,2,12,13,3,2,3,12,1,1,1,0,0,10,0
37,0,1,0,16,12,4,1,4,1,1,2,1,0,0,9,0
74,1,1,1,12,8,1,3,3,1,1,2,1,0,2,11,0
80,0,1,5,10,12,1,2,3,1,2,2,1,0,2,8,0
78,0,1,6,8,8,1,1,4,1,2,2,1,0,4,2,0
59,1,1,8,6,8,1,2,2,1,2,2,1,0,1,10,0
39,0,1,4,10,9,3,1,1,1,1,2,1,0,0,3,0
59,1,1,3,12,12,1,1,1,1,1,2,1,0,0,5,0
52,1,1,4,12,12,1,3,1,1,2,1,1,0,2,8,0
44,0,1,2,12,20,5,2,1,1,1,1,1,0,0,12,1
36,0,1,3,12,12,1,2,3,1,1,2,1,0,0,3,0
83,1,1,7,12,12,4,2,2,2,1,2,1,0,0,5,0
47,0,1,2,12,14,1,3,2,1,1,2,1,0,0,5,0
65,1,1,2,12,12,1,2,3,1,1,2,1,0,0,7,0
37,1,1,2,12,12,1,2,3,2,1,2,1,0,0,7,0
56,0,1,1,16,12,1,2,3,1,2,2,1,0,0,2,1
40,1,1,1,12,12,1,2,3,2,1,2,1,0,0,4,0
39,1,1,1,16,16,1,3,4,1,2,2,1,0,0,8,1
30,0,1,4,12,12,3,2,4,1,1,2,1,0,0,5,1
29,1,3,8,12,12,1,2,3,9,2,1,2,8,0,2,1
24,0,3,1,16,16,1,3,4,4,1,1,2,8,4,5,0
59,0,1,5,12,9,0,2,2,1,2,2,1,0,0,2,0
44,1,1,4,12,12,3,2,2,1,1,2,1,0,0,5,0
59,1,2,8,12,18,1,2,5,2,1,1,1,0,0,9,1
39,1,1,1,12,12,5,3,1,4,2,2,1,0,0,7,1
72,0,1,9,8,12,3,2,4,2,2,2,1,0,0,4,0
56,0,1,5,12,12,0,2,2,1,1,2,1,0,0,4,0
36,0,1,2,11,12,2,2,2,2,1,2,1,0,0,4,0
82,1,1,6,9,12,1,2,3,1,2,2,1,0,0,9,0
35,0,1,2,12,12,0,2,3,2,1,2,1,0,1,12,0
37,1,1,1,11,14,1,2,2,1,1,2,1,0,0,5,0
62,1,1,5,12,12,1,2,3,2,1,2,1,0,0,12,0
33,0,1,7,12,11,3,2,5,1,1,2,1,0,1,8,1
25,1,1,2,12,12,1,3,2,4,1,2,1,0,0,3,0
40,0,1,1,16,16,1,1,4,1,1,2,1,0,0,12,0
63,0,1,1,17,12,1,2,2,1,2,2,1,0,2,6,0
50,0,1,1,14,13,1,3,4,4,2,2,1,0,0,5,1
71,1,1,1,12,12,1,2,3,1,2,2,1,0,1,10,0
77,1,1,6,4,3,1,2,2,1,2,1,1,0,0,2,0
33,1,1,1,12,12,1,2,3,1,1,1,1,0,0,4,0
54,1,1,8,12,11,5,2,2,1,1,2,1,0,0,7,0
41,1,1,4,12,14,5,2,3,1,1,2,1,0,1,3,0
51,1,1,4,12,12,1,3,3,1,1,2,1,0,0,7,1
42,0,1,3,12,12,1,2,3,5,2,2,1,0,0,4,0
73,1,1,5,11,10,1,2,2,2,1,2,1,0,2,8,0
23,1,1,2,14,13,1,3,2,1,1,2,1,0,0,7,0
57,1,1,2,12,12,1,2,3,1,2,2,1,0,2,6,0
65,1,1,3,9,12,0,2,3,2,1,1,1,0,0,2,1
58,1,3,3,0,0,1,2,2,2,2,2,2,8,4,1,0
59,1,1,1,10,12,1,2,3,2,1,2,1,0,1,10,0
27,0,1,0,14,14,1,2,3,2,1,2,1,0,0,7,1
29,1,1,1,18,13,1,2,3,1,1,2,1,0,1,11,1
32,0,1,1,12,12,5,2,2,2,1,2,1,0,0,5,0
32,1,1,13,14,12,2,1,2,1,1,2,1,0,0,8,0
27,1,3,1,10,12,1,2,3,1,1,2,1,0,0,8,0
40,0,1,2,12,12,5,2,3,1,1,2,1,0,1,11,0
30,0,1,4,12,12,0,1,3,1,1,1,1,0,0,4,1
68,0,1,3,12,12,5,2,3,2,1,1,1,2,4,1,0
47,0,1,2,11,11,1,2,3,1,1,1,1,0,0,6,1
51,1,1,10,9,10,1,2,3,2,1,2,1,0,0,6,0
56,0,1,3,12,10,1,2,2,1,2,2,1,0,0,5,0
70,1,1,2,6,12,1,1,2,1,1,1,1,0,0,8,0
80,1,3,3,12,12,1,1,1,1,1,2,1,0,0,10,0
53,0,1,4,7,12,1,2,2,1,1,2,1,0,0,8,0
79,1,1,7,8,12,4,3,3,1,1,2,1,0,0,2,0
57,0,1,5,8,12,1,1,2,1,1,2,1,0,0,2,0
59,0,1,2,12,13,5,3,3,1,1,2,1,0,0,2,0
61,0,1,3,12,12,1,1,2,1,1,2,1,0,0,9,0
45,1,1,4,12,12,2,3,2,1,1,2,1,0,0,11,0
66,1,1,13,0,0,1,1,3,1,2,2,1,0,0,4,0
55,0,1,3,8,8,1,1,2,1,2,2,1,0,0,12,0
60,0,1,2,12,13,5,3,2,1,1,2,1,0,0,11,0
79,0,1,4,12,12,1,1,2,1,1,2,1,0,0,5,0
55,1,1,1,8,12,1,1,3,1,1,2,1,0,0,6,0
48,0,1,1,12,11,5,3,3,4,1,2,1,0,0,12,0
56,0,1,5,12,8,5,2,2,1,1,2,1,0,0,3,0
66,1,1,2,12,12,1,2,3,1,1,2,1,0,0,7,0
30,0,1,5,12,12,1,2,3,2,1,2,1,0,0,3,1
21,0,1,8,12,12,3,1,1,1,1,2,1,0,0,10,0
29,1,1,2,12,14,1,1,3,1,1,2,1,0,0,10,0
81,0,1,11,12,8,1,1,1,1,2,2,1,0,0,3,0
57,0,1,2,12,8,1,3,3,4,1,2,1,0,0,6,0
37,1,1,1,11,12,1,1,2,1,1,2,1,0,0,10,0
77,1,1,7,7,6,1,1,3,1,1,2,1,0,0,3,0
67,1,2,12,0,0,1,2,1,2,1,2,1,0,0,5,0
34,0,3,6,6,0,1,3,1,4,2,1,2,8,4,5,0
24,0,2,2,14,16,1,2,3,1,1,2,1,0,0,2,1
21,0,3,5,14,12,1,1,3,1,1,1,1,2,4,12,0
30,1,3,1,0,12,6,3,4,4,1,2,2,8,4,1,0
28,0,2,7,12,16,5,2,3,1,1,2,1,0,0,11,0
22,0,2,4,12,11,5,1,2,1,1,2,1,0,0,4,0
84,1,2,12,12,7,1,1,1,1,2,2,1,0,0,9,0
65,1,1,4,8,8,1,1,3,1,1,2,1,0,0,7,0
74,1,1,1,6,12,4,1,3,1,1,2,1,0,0,9,0
89,0,1,7,3,3,1,1,1,1,2,2,1,0,0,3,0
46,1,2,2,12,12,5,1,1,1,1,2,1,0,0,8,0
74,0,1,3,12,12,1,1,4,1,2,2,1,0,0,6,0
34,0,1,2,12,11,5,1,3,1,1,2,1,0,0,4,0
34,0,2,0,12,9,1,1,2,1,2,2,1,0,0,2,0
64,0,2,12,12,12,1,1,2,1,2,2,1,0,0,9,0
40,0,1,2,12,12,1,1,4,1,1,2,1,0,0,12,0
56,1,2,8,12,11,7,2,3,1,1,2,1,0,0,6,0
26,0,2,4,12,12,5,2,2,1,1,2,1,0,0,1,0
64,1,1,5,12,8,5,1,3,1,1,2,1,0,0,10,0
68,0,1,4,12,12,1,2,3,2,1,2,1,0,0,11,1
30,0,1,2,12,12,5,1,2,1,1,2,1,0,0,11,0
41,0,1,3,9,12,1,1,3,1,1,2,1,0,0,1,0
22,1,2,12,12,12,5,2,3,1,1,2,1,0,0,8,0
66,0,1,7,12,20,5,1,1,1,1,2,1,0,0,2,0
35,0,1,7,10,4,1,1,1,1,2,2,1,0,0,1,0
43,1,1,5,9,10,1,1,2,1,1,2,1,0,0,9,0
48,0,1,2,12,12,5,1,3,1,1,2,1,0,0,11,0
34,1,3,9,2,0,1,2,1,2,2,2,2,8,4,8,0
60,1,1,9,16,12,1,1,5,1,1,2,1,0,0,3,0
52,0,1,3,12,12,7,1,2,1,1,2,1,0,0,10,0
37,0,2,7,12,20,5,3,3,4,2,2,1,0,0,7,0
25,0,2,4,12,12,5,1,3,1,1,2,1,0,0,6,0
41,0,2,3,12,12,3,1,3,1,1,2,1,0,0,9,0
41,1,2,5,12,12,5,1,2,1,1,2,1,0,0,10,0
77,0,2,11,5,0,1,1,2,1,1,2,1,0,0,6,0
23,0,2,5,12,12,5,1,3,1,1,2,1,0,0,2,0
53,0,2,13,12,6,5,1,1,1,1,2,1,0,0,10,0
30,1,2,7,12,16,5,1,3,1,1,1,1,0,0,1,0
21,0,2,5,12,12,7,3,1,4,1,2,1,0,0,4,0
75,1,2,5,12,12,7,3,4,4,1,2,1,0,0,7,0
77,1,2,9,12,12,1,1,2,1,1,2,1,0,0,11,0
68,1,2,8,12,9,1,1,3,1,2,2,1,0,0,1,0
28,0,2,1,12,16,3,1,3,1,1,2,1,0,0,5,0
66,1,1,7,12,12,1,1,2,1,2,2,1,0,0,10,0
52,1,2,23,12,5,5,1,1,1,1,2,1,0,0,6,0
40,1,1,1,12,12,1,1,3,1,1,2,1,0,0,4,0
31,0,2,16,12,14,1,1,4,1,1,1,1,0,0,7,0
32,1,2,6,12,12,5,1,2,1,1,2,1,0,0,4,0
53,0,2,4,12,12,5,2,3,1,1,2,1,0,0,7,0
78,1,2,6,12,12,5,2,2,1,1,2,1,0,0,12,0
54,1,1,2,11,12,1,1,2,1,1,2,1,0,0,3,0
25,0,1,7,14,16,1,1,3,1,1,2,1,0,0,4,0
53,0,1,8,12,12,5,3,1,1,1,2,1,0,0,8,0
54,0,1,2,8,12,1,2,3,2,1,2,1,0,0,7,0
26,1,1,1,12,12,1,3,4,4,1,2,1,0,0,4,0
75,1,1,11,12,12,1,2,3,1,2,2,1,0,0,11,0
56,1,1,2,12,12,1,3,3,4,1,2,1,0,0,11,1
36,0,1,2,16,14,1,2,3,2,1,1,1,0,2,12,1
52,0,1,2,12,6,5,3,1,4,2,2,1,0,0,5,0
68,1,2,7,12,12,1,3,3,4,1,2,1,0,0,4,0
67,1,2,10,9,9,1,3,2,4,2,2,1,0,0,8,0
53,1,1,3,12,11,1,2,3,1,2,2,1,0,0,6,1
43,0,1,1,12,12,1,2,1,1,2,2,1,0,0,4,0
38,0,1,1,16,16,1,2,3,2,1,2,1,1,2,4,1
68,0,1,5,11,11,1,3,3,1,1,2,1,0,0,1,0
57,0,1,3,16,16,1,3,3,1,1,2,1,0,0,12,1
39,1,1,3,12,11,5,3,2,4,1,2,1,0,0,4,0
66,1,1,2,20,12,1,3,2,1,2,2,1,1,0,8,1
74,1,1,3,12,16,1,3,3,1,1,2,1,0,1,12,1
39,0,1,1,13,12,4,3,2,1,1,2,1,0,1,9,0
50,1,1,3,12,11,1,2,3,11,1,1,1,0,0,9,0
74,0,1,2,12,15,1,3,2,1,1,2,1,0,0,4,0
35,0,1,1,16,14,1,1,4,1,1,2,1,0,0,5,1
76,1,1,3,12,12,1,2,3,1,1,1,1,0,0,10,1
65,0,1,1,12,12,1,2,3,2,1,2,1,0,4,2,1
54,0,1,7,14,12,1,2,3,2,1,2,1,0,1,5,1
25,0,1,1,14,14,1,2,4,2,1,2,1,0,0,2,1
87,0,1,5,12,8,1,3,2,4,2,2,1,0,0,11,0
46,0,1,2,12,12,4,3,2,1,1,1,1,0,2,12,0
29,0,1,1,10,16,1,2,2,5,1,1,1,1,4,6,0
89,1,1,6,6,12,4,2,2,1,1,2,1,0,1,9,0
68,0,1,4,12,14,1,3,1,1,1,2,1,0,0,2,0
37,0,1,9,12,13,3,2,3,2,1,2,1,0,1,5,0
75,0,1,9,8,8,1,3,2,4,2,2,1,0,0,9,0
67,0,1,3,12,14,1,1,2,1,1,2,1,0,2,5,0
72,1,1,1,14,12,1,2,4,1,1,2,1,0,0,2,0
79,0,1,10,8,8,1,2,3,2,2,2,1,1,2,3,0
