status_id	created_at	screen_name	text	favorite_count	retweet_count
1372654067365904384	2021-03-18T21:00:06Z	nytimes	President Biden's liberal allies have expressed frustration with some of his early foreign policy decisions on Iran and Saudi Arabia, saying that he is too risk-averse on matters requiring hard trade-offs and political courage. https://t.co/DkO5eK57un	135	32
1372650309428842496	2021-03-18T20:45:11Z	nytimes	Need some help filling out your NCAA women's basketball tournament bracket? We've got you covered. (Hint: It’s not as simple as picking UConn to go all the way.) https://t.co/hsXCLIZhgq	78	16
1372646511503360006	2021-03-18T20:30:05Z	nytimes	"Delicious ways to celebrate Nowruz this week.
https://t.co/tPghQ91Phb"	240	46
1372642742971596801	2021-03-18T20:15:07Z	nytimes	The killings of eight people at three massage businesses in Georgia have focused attention on an industry that has drawn scrutiny because some spas have been used as fronts for prostitution, where women may be exploited and subjected to violence. https://t.co/CKF0G7WECz	216	57
1372639451059527688	2021-03-18T20:02:02Z	nytimes	The Sun, one of Britain’s most popular tabloids, paid more than $2,000 to a Los Angeles private investigator who improperly handed over a trove of personal details about Meghan Markle and her family in 2016, when she first began dating Prince Harry. https://t.co/OqrNZ8CmJX	1012	472
1372639361293021187	2021-03-18T20:01:40Z	nytimes	Estados Unidos planea enviar a México y Canadá millones de dosis excedentes de la vacuna AstraZeneca para el coronavirus. El anuncio de la Casa Blanca sucede cuando Biden presiona discretamente a México para que limite la migración hacia la frontera. https://t.co/tsgIeSpQtQ	47	20
1372635180800872449	2021-03-18T19:45:04Z	nytimes	"Gov. Andrew Cuomo has sought to fend off calls for his resignation or impeachment after accusations of inappropriate behavior by leaning on support from Black leaders and elected officials who reliably backed him and twice helped him win re-election.
https://t.co/Am2LierGXQ"	130	28
1372632665967493130	2021-03-18T19:35:04Z	nytimes	The man whom the police have charged with killing eight people at Atlanta-area massage parlors had been a customer of at least two of the spas, the police said on Thursday. https://t.co/BG2Aaqeu9b	129	39
1372631425611149319	2021-03-18T19:30:08Z	nytimes	Travelers who fall ill with Covid-19 far from home can end up having to quarantine in a hotel or a government facility. Others may have to be hospitalized or face costly air ambulance flights — or worse. https://t.co/lteW9gVG0s	70	24
1372627660736589826	2021-03-18T19:15:11Z	nytimes	Read more about the effects of the pandemic on California’s workers. https://t.co/sbBtKleod8	48	9
1372627658521993216	2021-03-18T19:15:10Z	nytimes	Nearly four million Californians received more than 26 weeks of benefits during the pandemic, the report found. Black workers, older workers, women and those with less education were more likely to end up out of work for extended periods. https://t.co/sbBtKleod8 https://t.co/nrpEKWaOnB	60	14
1372627654260649987	2021-03-18T19:15:09Z	nytimes	Nearly half of all workers in California have claimed unemployment benefits during the pandemic, according to a new report. The data reveals stark inequities, with nearly 90% of Black workers doing so compared to 40% of white workers. https://t.co/sbBtKleod8 https://t.co/Ijp1cwgPrT	167	55
1372625059479760902	2021-03-18T19:04:50Z	nytimes	"The Atlanta police are discussing the investigation of Tuesday’s mass shooting. The suspect was charged with eight counts of murder in the killing of eight people, including six women of Asian descent.

Watch live and follow updates.
https://t.co/iF6l4ArY4U"	137	27
1372620087849541634	2021-03-18T18:45:05Z	nytimes	Penny stocks have been around forever, but they’re booming as small investors flood the market. And this time around, social media is fueling the craze. https://t.co/6VaB5hFAFZ	158	30
1372616333364461573	2021-03-18T18:30:10Z	nytimes	"NEW: Biden has been pressing Mexico to do more to stop the flow of migration north.

The admin has asked Mexico to take in more families expelled from the US, and beef up enforcement at its border with Guatemala.

w/ @Abihabib @KannoYoungs @shearm

https://t.co/moIpixvmJe"	0	84
1372612533958365190	2021-03-18T18:15:04Z	nytimes	"Nischelle Turner will become the first Black woman to host the nightly broadcast of “Entertainment Tonight” in the show’s 40-year history, CBS announced Thursday. “I didn’t know someone who looked like me could do this,” she said.
https://t.co/VRKhXee452 https://t.co/qTu5uUo1Nm"	2005	392
1372608766512877579	2021-03-18T18:00:06Z	nytimes	"Alexi McCammond, Teen Vogue’s new editor in chief, resigned before her first day after staff members condemned racist and homophobic tweets she posted a decade ago.
https://t.co/azRuFjBEkE"	1025	218
1372608308390076421	2021-03-18T17:58:17Z	nytimes	President Biden has ordered that flags outside the White House, public buildings, military posts and naval stations throughout the U.S. be flown at half-staff to honor the victims of the Atlanta shootings. https://t.co/DuXYNXPV9l https://t.co/iKGu3ofa3Y	517	67
1372605007481159685	2021-03-18T17:45:10Z	nytimes	NEW: Alexi McCammond has parted ways with Teen Vogue just two weeks after being appointed the new editor in chief, amid a wave of internal and external concerns over past racist and homophobic tweets https://t.co/ryabnReKki	0	1030
1372603725009842176	2021-03-18T17:40:04Z	nytimes	The Senate on Thursday confirmed Xavier Becerra, a son of Mexican immigrants who became a member of Congress and California’s attorney general, as President Biden’s secretary of health and human services. https://t.co/tEL3Etgdpf https://t.co/YrcOuM1cZI	680	149
1372598780177043457	2021-03-18T17:20:25Z	nytimes	Breaking News: The U.S. is sending millions of surplus doses of the AstraZeneca coronavirus vaccine to Mexico and Canada, officials said. https://t.co/tG1dEjLaLE	897	200
1372597441443287043	2021-03-18T17:15:06Z	nytimes	"Along with baking and jigsaw puzzles earlier in the pandemic, model trains are among the passions being rediscovered while people are cooped up indoors. 

“It’s a little piece of a perfect world,” a model train hobbyist from Sweden said. https://t.co/tWE3FCdC2b https://t.co/C40jiuawdN"	129	26
1372595878075203588	2021-03-18T17:08:53Z	nytimes	Some of the congresswomen said that comments similar to Roy’s comments at the hearing were reminiscent of the rhetoric that has led to an uptick in attacks on Asian-Americans. https://t.co/H0zbo5yVZB https://t.co/PH1CFt9veZ	166	43
1372595874669412355	2021-03-18T17:08:52Z	nytimes	At the House hearing on violence toward Asian-Americans, which was scheduled weeks ago, Rep. Chip Roy of Texas condemned China’s handling of the coronavirus and later angered colleagues with comments that seemed to refer to lynching. https://t.co/H0zbo5yVZB	143	24
1372594931764752387	2021-03-18T17:05:07Z	nytimes	The U.S. has reached a “crisis point” in discrimination and violence targeting the Asian community, Asian-American congresswomen told the House Judiciary Committee on Thursday in the first hearing on the issue in more than three decades. https://t.co/5XrAMuLzkg	507	120
1372593681249746952	2021-03-18T17:00:09Z	nytimes	"You don’t need to be a college basketball expert — or even have a bracket — to play this game.
https://t.co/IwuSYqD5Xb"	62	15
1372591586425634822	2021-03-18T16:51:50Z	nytimes	"Breaking News: The Senate confirmed Xavier Becerra, California’s attorney general, as health secretary. He will be the first Latino in the role.
https://t.co/peEM8dnJA2"	688	126
1372591312860549120	2021-03-18T16:50:45Z	nytimes	"Can you predict:
🏀 The number of buzzer-beaters?
🏀 How well the animal mascots will do?
🏀 The number of 12-seed vs. 5-seed upsets?
🏀 How accurate Obama’s picks will be?
No bracket required! https://t.co/ZvCdkv7jy9"	0	6
1372588632859672577	2021-03-18T16:40:06Z	nytimes	After I reported the existence of Clearview AI in January 2020, the company's world exploded: lawsuits, international investigations, letters from senators. I've been talking to company CEO Hoan Ton-That through it all for this @nytmag cover story: https://t.co/yEbxNocD6z	0	277
1372587176047882242	2021-03-18T16:34:18Z	nytimes	"Here’s what we know so far about the Georgia shootings suspect, the victims and the case.
https://t.co/adxEYS2FEq"	49	16
1372586132064600071	2021-03-18T16:30:09Z	nytimes	"The police are trying to identify why a gunman on Tuesday killed eight people — six of them Asian women — in the Atlanta area. Vigils across the country have highlighted the rise in reported violence against Asian-Americans.

Get live updates on the case. https://t.co/Zh1pYG8cMh"	195	52
1372583807950422017	2021-03-18T16:20:55Z	nytimes	Breaking News: The AstraZeneca vaccine was found to be safe and effective, the European Union's drug regulator said on Thursday. Officials hope the finding will alleviate concerns about possible rare side effects that led some countries to halt its use. https://t.co/RCWPFhOuma	506	164
1372583604820267013	2021-03-18T16:20:07Z	nytimes	"This elegant, bright pasta dish comes together in about the same amount of time it takes to boil noodles.
https://t.co/qVZjx3hlP7"	310	15
1372581072878374920	2021-03-18T16:10:03Z	nytimes	President Biden and Vice President Kamala Harris will meet in Atlanta on Friday with community leaders and state lawmakers from the Asian-American and Pacific Islander community. https://t.co/7e4lM4ocj6	208	35
1372578888392572930	2021-03-18T16:01:22Z	nytimes	Our Paris bureau chief, @NYTimesCohen, wrote this story and will be responding to a selection of readers in the comments section. Join the conversation. https://t.co/UWK08fxvsq	62	7
1372578608598945802	2021-03-18T16:00:16Z	nytimes	"Today's Great Read: 

Meat will be taken off the menu for 29,000 elementary school children in Lyon, France, the city's mayor announced last month. ""The reaction has been quite astonishing,” he said. https://t.co/qnBDe3Z3GC https://t.co/Vanf94uzP7"	147	29
1372576053282152449	2021-03-18T15:50:06Z	nytimes	On Baseball: For Kim Ng, getting the job wasn’t the point. The point is to help the Marlins win. https://t.co/jDr2dK9e7o	0	19
1372574417591668741	2021-03-18T15:43:37Z	nytimes	Breaking News: The Biden administration is quietly pressing Mexico to curb migrants coming to the U.S., Mexican officials said, a move echoing Trump-era policy. https://t.co/zGjMIyw9nO	2529	1225
1372571026480070664	2021-03-18T15:30:08Z	nytimes	The suspect in the deadly shootings at Atlanta-area massage parlors could face hate-crimes charges if prosecutors find he was motivated by racism or misogyny. Georgia passed a new hate-crimes law just last year after the killing of Ahmaud Arbery. https://t.co/gYeVqqCoEC	278	61
1372568741091889162	2021-03-18T15:21:03Z	nytimes	"New York City has had 109 mayors, not one of them a woman. The female candidates running this year are arguing that Gov. Cuomo’s scandals show it is time for a woman to lead.

“In 2021, there is no right man for the job of mayor.” https://t.co/V0hANePrVt"	0	40
1372568493489537027	2021-03-18T15:20:04Z	nytimes	New York City has never elected a woman as mayor. Several are running this year, and the scandal surrounding Gov. Andrew Cuomo could help pave the way for a political first. https://t.co/NpQE1li9R8	291	42
1372567228294557696	2021-03-18T15:15:02Z	nytimes	"Six of the people killed on Tuesday at Atlanta-area massage parlors were of Asian descent and two were white. Seven were women. 

Here’s what we know so far about the victims. https://t.co/we275cfBDz"	128	36
1372565355852357641	2021-03-18T15:07:36Z	nytimes	Join @alroker, @debamlen and @thegridkid as they solve Tom McCoy's Thursday Puzzle https://t.co/zmzn8m7TS3	0	16
1372563525781061646	2021-03-18T15:00:20Z	nytimes	"The U.S. government said it would reimburse the families of people who have died from Covid-19 for funeral expenses.

“People who have Covid-19 funeral expenses are encouraged to keep and gather documentation,” FEMA said.
https://t.co/n2f4wl66Cg"	213	74
1372562205070270473	2021-03-18T14:55:05Z	nytimes	"Biden’s own inclination has been toward a minimal U.S. presence in Afghanistan. But as president, he must weigh whether following such instincts would run too great a risk of the Taliban overwhelming government forces
https://t.co/jB5PgYi0hY"	0	20
1372560967389880328	2021-03-18T14:50:10Z	nytimes	"Severe storms are expected to hit parts of Georgia, Virginia and the Carolinas on Thursday, after tornadoes caused damage in parts of the South.

“That’s a boat y’all,” an Alabama electric company said sharing a picture of a boat stuck in tree.
https://t.co/ZlRpf6AZt7"	75	28
1372558439092789254	2021-03-18T14:40:07Z	nytimes	"Our cover story: 

After @kashhill broke the news about Clearview AI's facial-recognition software being used by law enforcement, it was besieged with legal threats. 

Now, Clearview is preparing a powerful response invoking the First Amendment.
https://t.co/CBQVSZF5nw"	0	38
1372555917754036229	2021-03-18T14:30:06Z	nytimes	"In Opinion

“‘Little Wanda With the Braids,’ as she was nicknamed on every Gestapo most-wanted list, was one of many young Jewish women who, with supreme cunning and daring, fought the Nazis in Poland,” writes Judy Batalion, an author.
https://t.co/8pzgDrJDby"	301	82
